| hostname | job_id| fail_time           | category | reason | description                      | text     | jf_id   | nodes
| titan    |2629198| 2016-02-13 09:25:55 | hardware | system | GPU DBE                          | Node c16-0c2s5n1 GPU DBE on GPU|1689192|c16-0c2s5n1
| titan    |2632166| 2016-02-13 09:25:55 | software | system | GPU XID                          | Node c16-0c2s5n1 GPU Xid 45 Preemptive cleanup, probably due to previous errors (DBE)|1689201|c16-0c2s5n1
| titan    |2632166| 2016-02-13 09:25:55 | hardware | system | GPU DBE                          | Node c16-0c2s5n1 GPU DBE on GPU|1689195|c16-0c2s5n1
| titan    |2629198| 2016-02-13 09:34:25 | software | system | GPU BUS                          | Node c19-0c2s7n0 GPU 0000:02:00.0 off the bus|1689309|c19-0c2s7n0
| titan    |2632607| 2016-02-13 09:34:25 | software | system | GPU BUS                          | Node c19-0c2s7n0 GPU 0000:02:00.0 off the bus|1689312|c19-0c2s7n0
| titan    |2629198| 2016-02-13 14:38:25 | hardware | system | Module Failed                    | Module Failed c20-2c2s3|1689768|c20-2c2s3
| titan    |2635287| 2016-02-13 14:38:25 | hardware | system | Module Failed                    | Module Failed c20-2c2s3|1689771|c20-2c2s3
| titan    |2639048| 2016-02-14 08:23:59 | software | system | GPU BUS                          | Node c18-2c2s6n1 GPU 0000:02:00.0 off the bus|1690020|c18-2c2s6n1
| titan    |2618856| 2016-02-15 09:26:42 | software | system | GPU XID                          | Node c15-5c2s2n0 GPU Xid 62 PMU communication error|1693158|c9-5c2s2n0 c15-5c2s2n0 c7-4c2s6n2
| titan    |2618856| 2016-02-15 09:26:42 | hardware | system | GPU DBE                          | Node c15-5c2s2n0 GPU DBE on GPU|1693155|c9-5c2s2n0 c15-5c2s2n0 c7-4c2s6n2
| titan    |2632037| 2016-02-15 19:08:47 | hardware | system | GPU DPR                          | Node c19-3c1s7n2 GPU DPR on Page 0000000000075192|1696278|c19-3c1s7n2
| titan    |2644261| 2016-02-16 06:21:53 | software | system | GPU XID                          | Node c19-7c2s1n3 GPU Xid 13 Graphics Engine Exception|1696713|c19-7c2s1n3
| titan    |2647171| 2016-02-16 14:59:20 | software | system | GPU XID                          | Node c1-2c1s0n0 GPU Xid 13 Graphics Engine Exception|1697061|c1-2c1s1n2 c1-2c1s0n0 c5-2c0s0n2
| titan    |2644938| 2016-02-16 18:14:08 | software | system | GPU XID                          | Node c10-0c2s2n2 GPU Xid 45 Preemptive cleanup, probably due to previous errors (DBE)|1697628|c10-0c2s2n2
| titan    |2644938| 2016-02-16 18:14:08 | hardware | system | GPU DBE                          | Node c10-0c2s2n2 GPU DBE on GPU|1697625|c10-0c2s2n2
| titan    |2647038| 2016-02-17 03:51:46 | software | system | GPU XID                          | Node c5-3c2s2n2 GPU Xid 13 Graphics Engine Exception|1697793|c5-3c2s2n2
| titan    |2638985| 2016-02-17 03:51:46 | software | system | GPU XID                          | Node c5-3c2s2n2 GPU Xid 13 Graphics Engine Exception|1697790|c0-1c1s7n0 c5-3c2s2n2
| titan    |2646435| 2016-02-17 05:21:50 | software | system | GPU XID                          | Node c0-1c1s7n0 GPU Xid 45 Preemptive cleanup, probably due to previous errors (DBE)|1697817|c0-1c1s7n0
| titan    |2646435| 2016-02-17 05:21:50 | hardware | system | GPU DBE                          | Node c0-1c1s7n0 GPU DBE on GPU|1697811|c0-1c1s7n0
| titan    |2638985| 2016-02-17 05:21:50 | hardware | system | GPU DBE                          | Node c0-1c1s7n0 GPU DBE on GPU|1697808|c0-1c1s7n0
| titan    |2646435| 2016-02-17 05:21:51 | hardware | system | GPU DPR                          | Node c0-1c1s7n0 GPU DPR on Page 000000000006a393|1698201|c0-1c1s7n0
| titan    |2638985| 2016-02-17 05:21:51 | hardware | system | GPU DPR                          | Node c0-1c1s7n0 GPU DPR on Page 000000000006a393|1698198|c16-3c0s0n0 c0-1c1s7n0
| titan    |2638985| 2016-02-17 21:10:28 | software | system | GPU BUS                          | Node c10-0c2s3n0 GPU 0000:02:00.0 off the bus|1698303|c10-0c2s3n0
| titan    |2644196| 2016-02-17 21:55:38 | hardware | system | GPU DBE                          | Node c7-1c2s1n0 GPU DBE on GPU|1698444|c7-1c2s1n0
| titan    |2644196| 2016-02-17 21:55:39 | software | system | GPU XID                          | Node c7-1c2s1n0 GPU Xid 62 PMU communication error|1698447|c7-1c2s1n0
| titan    |2645448| 2016-02-18 09:46:43 | hardware | system | Module Failed                    | Module Failed c17-4c2s7|1698498|c17-4c2s7
| titan    |2648316| 2016-02-19 03:11:34 | software | system | GPU XID                          | Node c11-2c2s6n0 GPU Xid 62 PMU communication error|1699017|c11-2c2s6n0
| titan    |2648316| 2016-02-19 03:11:34 | hardware | system | GPU DBE                          | Node c11-2c2s6n0 GPU DBE on GPU|1699014|c11-2c2s6n0
| titan    |2651432| 2016-02-19 11:46:02 | software | system | GPU XID                          | Node c8-1c0s0n2 GPU Xid 43 GPU stopped processing|1699119|c8-1c0s0n2
| titan    |2646438| 2016-02-19 12:56:05 | hardware | system | Machine Check Exception          | Node c12-2c2s2n0 Core 0 Machine Check Exception Bank 4 Status f300000600190127 Addr 0000000000000000 Socket 0|1699140|c12-2c2s2n0
| titan    |2647635| 2016-02-19 13:17:42 | software | system | GPU XID                          | Node c11-6c2s3n0 GPU Xid 13 Graphics Engine Exception|1699143|c11-6c2s3n0
| titan    |2651750| 2016-02-19 14:42:34 | software | system | GPU XID                          | Node c4-1c0s7n3 GPU Xid 43 GPU stopped processing|1699155|c4-1c0s7n3
| titan    |2649374| 2016-02-19 15:10:44 | software | system | GPU XID                          | Node c13-4c1s2n3 GPU Xid 45 Preemptive cleanup, probably due to previous errors (DBE)|1699170|c13-4c1s2n3
| titan    |2649374| 2016-02-19 15:10:44 | hardware | system | GPU DBE                          | Node c13-4c1s2n3 GPU DBE on GPU|1699167|c13-4c1s2n3
| titan    |2651382| 2016-02-20 00:18:01 | hardware | system | GPU DBE                          | Node c14-2c2s6n3 GPU DBE on GPU|1699272|c14-2c2s6n3
| titan    |2651382| 2016-02-20 00:18:03 | software | system | GPU XID                          | Node c14-2c2s6n3 GPU Xid 62 PMU communication error|1699275|c14-2c2s6n3
| titan    |2649768| 2016-02-20 07:48:17 | software | system | GPU BUS                          | Node c17-3c2s0n0 GPU 0000:02:00.0 off the bus|1699368|c17-3c2s0n0
| titan    |2649833| 2016-02-21 13:36:03 | software | system | GPU XID                          | Node c22-2c2s5n0 GPU Xid 45 Preemptive cleanup, probably due to previous errors (DBE)|1700019|c22-2c2s5n0
| titan    |2649833| 2016-02-21 13:36:03 | hardware | system | GPU DBE                          | Node c22-2c2s5n0 GPU DBE on GPU|1700016|c22-2c2s5n0
| titan    |2650496| 2016-02-22 08:21:05 | hardware | system | Machine Check Exception          | Node c10-5c1s0n3 Core 12 Machine Check Exception Bank 2 Status fe0040900010010a Addr 000000000000a400 Socket 0|1700156|c10-5c1s0n3
| titan    |2655972| 2016-02-23 23:46:37 | software | system | Kernel Panic                     | threshold_trigg:  Fatal exception|1702112|c5-7c0s4n0
| titan    |2655972| 2016-02-23 23:46:37 | hardware | system | Machine Check Exception          | Node c5-7c0s4n0 MCE Threshold CPU 0|1702109|c5-7c0s4n0
| titan    |2655072| 2016-02-24 07:49:18 | software | system | GPU XID                          | Node c11-7c1s2n0 GPU Xid 13 Graphics Engine Exception|1702115|c11-7c1s2n0
| titan    |2653294| 2016-02-24 13:09:58 | software | system | GPU BUS                          | Node c17-2c2s4n3 GPU 0000:02:00.0 off the bus|1702127|c17-2c2s4n3
| titan    |2655026| 2016-02-24 15:27:02 | hardware | system | Machine Check Exception          | Node c2-2c0s2n1 Core 0 Machine Check Exception Bank 4 Status f300000200190127 Addr 0000000000000000 Socket 0|1702136|c2-2c0s2n1
| titan    |2657448| 2016-02-24 17:27:35 | software | system | GPU XID                          | Node c6-1c0s2n0 GPU Xid 13 Graphics Engine Exception|1702145|c6-1c0s2n0
| titan    |2659864| 2016-02-26 06:21:59 | software | system | GPU XID                          | Node c11-0c2s0n2 GPU Xid 45 Preemptive cleanup, probably due to previous errors (DBE)|1703129|c11-0c2s0n2
| titan    |2659864| 2016-02-26 06:21:59 | hardware | system | GPU DBE                          | Node c11-0c2s0n2 GPU DBE on GPU|1703126|c11-0c2s0n2
| titan    |2654732| 2016-02-26 20:12:28 | software | system | GPU XID                          | Node c22-6c2s5n0 GPU Xid 62 PMU communication error|1703186|c22-6c2s5n0
| titan    |2654732| 2016-02-26 20:12:31 | hardware | system | GPU DBE                          | Node c22-6c2s5n0 GPU DBE on GPU|1703192|c22-6c2s5n0
| titan    |2656827| 2016-02-26 20:30:18 | hardware | system | GPU DPR                          | Node c4-4c1s5n0 GPU DPR on Page 00000000000cb50f|1703486|c4-4c1s5n0
| titan    |2657139| 2016-02-27 07:34:18 | hardware | system | Machine Check Exception          | Node c1-4c2s3n2 Machine Check Exception Bank 4 Status ba00008000010c0f|1703498|c1-4c2s3n2
| titan    |2657139| 2016-02-27 07:34:31 | software | system | Kernel Panic                     | hoomd:  Fatal machine check on current CPU|1703495|c1-4c2s3n2
| titan    |2660374| 2016-02-27 22:16:17 | software | system | GPU XID                          | Node c16-2c1s0n1 GPU Xid 37 Driver firmware error|1703588|c16-2c1s0n1
| titan    |2659824| 2016-02-27 22:31:37 | software | system | GPU BUS                          | Node c0-2c2s3n1 GPU 0000:02:00.0 off the bus|1703600|c0-2c2s3n1
| titan    |2662458| 2016-02-28 07:10:46 | software | system | GPU XID                          | Node c20-0c2s0n3 GPU Xid 62 PMU communication error|1703648|c20-0c2s0n3
| titan    |2662458| 2016-02-28 07:10:46 | hardware | system | GPU DBE                          | Node c20-0c2s0n3 GPU DBE on GPU|1703645|c20-0c2s0n3
| titan    |2662774| 2016-02-28 11:16:08 | hardware | system | GPU DBE                          | Node c5-1c2s0n0 GPU DBE on GPU|1703654|c5-1c2s0n0
| titan    |2662774| 2016-02-28 11:16:51 | software | system | GPU XID                          | Node c5-1c2s0n0 GPU Xid 62 PMU communication error|1703657|c5-1c2s0n0
| titan    |2662843| 2016-02-28 16:40:39 | hardware | system | GPU DBE                          | Node c21-1c2s7n1 GPU DBE on GPU|1703666|c21-1c2s7n1
| titan    |2662843| 2016-02-28 16:47:52 | software | system | GPU XID                          | Node c21-1c2s7n1 GPU Xid 62 PMU communication error|1703669|c21-1c2s7n1
| titan    |2661895| 2016-02-28 19:01:31 | software | system | GPU XID                          | Node c24-6c2s4n0 GPU Xid 62 PMU communication error|1703684|c24-6c2s4n0
| titan    |2661895| 2016-02-28 19:01:31 | hardware | system | GPU DBE                          | Node c24-6c2s4n0 GPU DBE on GPU|1703681|c24-6c2s4n0
| titan    |2663856| 2016-02-29 01:41:17 | software | system | GPU XID                          | Node c15-0c2s4n1 GPU Xid 61 |1703699|c15-0c2s4n1
| titan    |2663856| 2016-02-29 01:41:17 | hardware | system | GPU DBE                          | Node c15-0c2s4n1 GPU DBE on GPU|1703696|c15-0c2s4n1
| titan    |2663644| 2016-02-29 05:43:38 | hardware | system | Module Failed                    | Module Failed c7-3c1s1|1703720|c7-3c1s1
| titan    |2664255| 2016-02-29 05:43:38 | hardware | system | Module Failed                    | Module Failed c1-4c2s3|1703711|c1-4c2s3
| titan    |2664577| 2016-02-29 11:14:16 | software | system | GPU XID                          | Node c8-0c2s5n0 GPU Xid 62 PMU communication error|1703735|c8-0c2s5n0
| titan    |2664577| 2016-02-29 11:14:16 | hardware | system | GPU DBE                          | Node c8-0c2s5n0 GPU DBE on GPU|1703732|c8-0c2s5n0
| titan    |2664458| 2016-02-29 11:27:57 | hardware | system | GPU DBE                          | Node c9-0c2s0n0 GPU DBE on GPU|1703747|c9-0c2s0n0
| titan    |2664458| 2016-02-29 11:27:58 | software | system | GPU XID                          | Node c9-0c2s0n0 GPU Xid 62 PMU communication error|1703750|c9-0c2s0n0
| titan    |2666549| 2016-03-01 12:03:29 | software | system | GPU XID                          | Node c7-7c1s1n2 GPU Xid 13 Graphics Engine Exception|1703885|c7-7c1s1n2
| titan    |2666594| 2016-03-01 12:30:41 | software | system | GPU XID                          | Node c4-1c1s7n1 GPU Xid 13 Graphics Engine Exception|1704782|c4-1c1s7n1
| titan    |2666830| 2016-03-01 15:21:21 | software | system | Kernel Panic                     | gtest:  Fatal exception|1704923|c7-7c1s1n2
| titan    |2664641| 2016-03-02 01:18:55 | software | system | GPU XID                          | Node c19-0c1s0n1 GPU Xid 62 PMU communication error|1705040|c19-0c1s0n1
| titan    |2664641| 2016-03-02 01:18:55 | hardware | system | GPU DBE                          | Node c19-0c1s0n1 GPU DBE on GPU|1705037|c19-0c1s0n1
| titan    |2665859| 2016-03-02 08:43:25 | hardware | system | Machine Check Exception          | Node c1-3c1s0n3 MCE Threshold CPU 0|1705076|c1-3c1s0n3
| titan    |2665859| 2016-03-02 08:43:26 | software | system | Kernel Panic                     | threshold_trigg:  Fatal exception|1705079|c1-3c1s0n3
| titan    |2669506| 2016-03-03 03:44:44 | software | system | GPU XID                          | Node c8-1c0s6n2 GPU Xid 43 GPU stopped processing|1705232|c8-1c0s6n2
| titan    |2669539| 2016-03-03 04:41:41 | software | system | GPU XID                          | Node c4-6c1s6n2 GPU Xid 43 GPU stopped processing|1705241|c4-6c1s6n2
| titan    |2669662| 2016-03-03 04:52:01 | software | system | GPU XID                          | Node c4-6c1s6n2 GPU Xid 43 GPU stopped processing|1705244|c4-6c1s6n2
| titan    |2669708| 2016-03-03 06:22:40 | software | system | GPU XID                          | Node c2-7c2s0n2 GPU Xid 13 Graphics Engine Exception|1705262|c2-7c2s0n2
| titan    |2667976| 2016-03-04 10:55:01 | hardware | system | GPU DPR                          | Node c20-2c2s2n1 GPU DPR on Page 000000000010279d|1706015|c20-2c2s2n1
| titan    |2667976| 2016-03-04 23:05:44 | software | system | GPU XID                          | Node c18-4c2s3n0 GPU Xid 45 Preemptive cleanup, probably due to previous errors (DBE)|1706288|c18-4c2s3n0
| titan    |2667976| 2016-03-04 23:05:44 | hardware | system | GPU DBE                          | Node c18-4c2s3n0 GPU DBE on GPU|1706285|c18-4c2s3n0
| titan    |2667911| 2016-03-05 03:48:18 | software | system | GPU XID                          | Node c20-1c2s5n0 GPU Xid 62 PMU communication error|1706360|c20-1c2s5n0
| titan    |2667911| 2016-03-05 03:48:18 | hardware | system | GPU DBE                          | Node c20-1c2s5n0 GPU DBE on GPU|1706357|c20-1c2s5n0
| titan    |2671383| 2016-03-05 15:55:26 | hardware | system | GPU DBE                          | Node c21-0c2s3n1 GPU DBE on GPU|1706375|c21-0c2s3n1
| titan    |2672491| 2016-03-05 17:57:31 | software | system | GPU BUS                          | Node c20-5c2s0n0 GPU 0000:02:00.0 off the bus|1706381|c20-5c2s0n0
| titan    |2673001| 2016-03-06 03:53:55 | software | system | GPU XID                          | Node c19-4c2s6n0 GPU Xid 62 PMU communication error|1706396|c19-4c2s6n0
| titan    |2673001| 2016-03-06 03:53:55 | hardware | system | GPU DBE                          | Node c19-4c2s6n0 GPU DBE on GPU|1706393|c19-4c2s6n0
| titan    |2672444| 2016-03-06 10:07:32 | hardware | system | SXM Power Off                    | c14-7c2s1n2 SXM Power Off|1706573|c14-7c2s1n2
| titan    |2672444| 2016-03-06 10:21:17 | software | system | GPU XID                          | Node c23-3c2s4n0 GPU Xid 62 PMU communication error|1706582|c23-3c2s4n0
| titan    |2672444| 2016-03-06 10:21:17 | hardware | system | GPU DBE                          | Node c23-3c2s4n0 GPU DBE on GPU|1706579|c23-3c2s4n0
| titan    |2667744| 2016-03-06 15:49:56 | software | system | GPU XID                          | Node c20-0c2s6n1 GPU Xid 62 PMU communication error|1706774|c20-0c2s6n1
| titan    |2667744| 2016-03-06 15:49:56 | hardware | system | GPU DBE                          | Node c20-0c2s6n1 GPU DBE on GPU|1706771|c20-0c2s6n1
| titan    |2666260| 2016-03-07 05:27:03 | software | system | GPU XID                          | Node c19-5c2s5n0 GPU Xid 45 Preemptive cleanup, probably due to previous errors (DBE)|1706798|c19-5c2s5n0
| titan    |2666260| 2016-03-07 05:27:03 | hardware | system | GPU DBE                          | Node c19-5c2s5n0 GPU DBE on GPU|1706795|c19-5c2s5n0
| titan    |2673929| 2016-03-07 06:10:14 | software | system | GPU XID                          | Node c0-0c2s3n0 GPU Xid 62 PMU communication error|1706891|c0-0c2s3n0
| titan    |2673929| 2016-03-07 06:10:14 | hardware | system | GPU DBE                          | Node c0-0c2s3n0 GPU DBE on GPU|1706888|c0-0c2s3n0
| titan    |2674707| 2016-03-08 07:25:33 | hardware | system | GPU DPR                          | Node c10-2c1s1n3 GPU DPR on Page 000000000009d6bd|1706915|c10-2c1s1n3
| titan    |2675746| 2016-03-08 07:47:58 | software | system | GPU XID                          | Node c11-6c2s3n0 GPU Xid 13 Graphics Engine Exception|1706918|c11-6c2s3n0
| titan    |2675759| 2016-03-08 08:02:36 | software | system | GPU XID                          | Node c11-6c2s3n0 GPU Xid 13 Graphics Engine Exception|1706927|c11-6c2s3n0
| titan    |2676155| 2016-03-08 14:34:14 | hardware | system | GPU DPR                          | Node c18-1c2s1n1 GPU DPR on Page 00000000000e3f12|1706936|c18-1c2s1n1
| titan    |2674805| 2016-03-08 16:24:14 | software | system | Kernel Panic                     | threshold_trigg:  Fatal exception|1707044|c1-3c1s0n3
| titan    |2674805| 2016-03-08 16:24:14 | hardware | system | Machine Check Exception          | Node c1-3c1s0n3 MCE Threshold CPU 0|1707041|c1-3c1s0n3
| titan    |2675844| 2016-03-08 17:46:12 | software | system | GPU XID                          | Node c13-0c2s2n1 GPU Xid 62 PMU communication error|1707050|c13-0c2s2n1
| titan    |2675844| 2016-03-08 17:46:12 | hardware | system | GPU DBE                          | Node c13-0c2s2n1 GPU DBE on GPU|1707047|c13-0c2s2n1
| titan    |2677009| 2016-03-08 18:31:15 | hardware | system | GPU DPR                          | Node c24-5c1s5n1 GPU DPR on Page 00000000000977d6|1707053|c24-5c1s5n1
| titan    |2675635| 2016-03-08 22:47:54 | software | system | GPU XID                          | Node c11-6c2s3n0 GPU Xid 13 Graphics Engine Exception|1707173|c11-6c2s3n0
| titan    |2678122| 2016-03-09 10:04:08 | software | system | GPU XID                          | Node c6-1c0s3n1 GPU Xid 43 GPU stopped processing|1707233|c6-1c0s3n1
